"Block_Nr","Block_Name","Task_Nr","Task_Name","Trial_Nr","Trial_Id","age_input","area_01","area_02","area_03","area_04","area_05","area_06","area_07","area_08","area_09","area_10_","area_11_","area_12_","area_13_","area_14_","aud_tend_unix","aud_ts","aud_ts_unix","av_cond","condi_1","condi_2","condi_3","condi3","Condition_Id","consent","consent_copy","copy_of_condi","copy_of_condi2","correspondence_","country_current","country_home","enjoy_","Frame Time ","frame_end_unix","frame_rt","gender","interestingness_","Modality_Preference","mood congruency_","move_","Name Audio ","Name Audio _copy_4b49","Name Audio _copy_93a7","Name Audio _copy_bd6f","Name Audio _copy_c958","Name Audio _copy_c96c","Normal Vision ","Normal Vision/Hearing ","Ollen","overall_enjoy","prev_exposure","realWorldLikelihood","completed","crowdsourcing_code","crowdsourcing_subj_id","displayedLanguage","end_time","exp_subject_id","group_name","pixelDensityPerMM","rec_session_id","Screen_Height","Screen_Width","session_name","session_nr","start_time","subj_counter_global","subj_counter_per_group","subject_code","time_delay_offset","time_measure_std","unlocked"
2,"Stimulus_set3",1,"task_3","9","8","","","","","","","","","","","","","","","","","","","","","","V","","2","","","","","0","","","14","80816","","","","13","","6","0","","","","","","","","","","","","","yes","","","","2022-02-18T10:32:23.000Z",375436,"group_3","",419776,"864","1536","session_3",1,"2022-02-18T10:17:15.000Z","","","","not measured","",true
2,"Stimulus_set3",1,"task_3","10","6","","","","","","","","","","","","","","","","","","","","","","V","","2","","","","","0","","","5","31746","","","","7","","15","0","","","","","","","","","","","","","yes","","","","2022-02-18T10:32:23.000Z",375436,"group_3","",419776,"864","1536","session_3",1,"2022-02-18T10:17:15.000Z","","","","not measured","",true
2,"Stimulus_set3",1,"task_3","11","13","","","","","","","","","","","","","","","","","","","","","","AVR","","4","","","","","58","","","27","8199","","","","23","","5","0","","","","","","","","","","","","","yes","","","","2022-02-18T10:32:23.000Z",375436,"group_3","",419776,"864","1536","session_3",1,"2022-02-18T10:17:15.000Z","","","","not measured","",true
2,"Stimulus_set3",1,"task_3","12","14","","","","","","","","","","","","","","","","","","","","","","AVR","","4","","","","","64","","","20","13091","","","","21","","0","0","","","","","","","","","","","","","yes","","","","2022-02-18T10:32:23.000Z",375436,"group_3","",419776,"864","1536","session_3",1,"2022-02-18T10:17:15.000Z","","","","not measured","",true
2,"Stimulus_set3",1,"task_3","13","4","","","","","","","","","","","","","","","","","","","","","","A","","1","","","","","0","","","37","8069","","","","40","","23","4","","","","","","","","","","","","","yes","","","","2022-02-18T10:32:23.000Z",375436,"group_3","",419776,"864","1536","session_3",1,"2022-02-18T10:17:15.000Z","","","","not measured","",true
2,"Stimulus_set3",1,"task_3","14","9","","","","","","","","","","","","","","","","","","","","","","AVI","","3","","","","","55","","","15","12591","","","","15","","0","0","","","","","","","","","","","","","yes","","","","2022-02-18T10:32:23.000Z",375436,"group_3","",419776,"864","1536","session_3",1,"2022-02-18T10:17:15.000Z","","","","not measured","",true
2,"Stimulus_set3",1,"task_3","15","1","","","","","","","","","","","","","","","","","","","","","","A","","1","","","","","0","","","34","11835","","","","33","","5","0","","","","","","","","","","","","","yes","","","","2022-02-18T10:32:23.000Z",375436,"group_3","",419776,"864","1536","session_3",1,"2022-02-18T10:17:15.000Z","","","","not measured","",true
2,"Stimulus_set3",1,"task_3","16","15","","","","","","","","","","","","","","","","","","","","","","AVR","","4","","","","","12","","","0","9465","","","","41","","0","0","","","","","","","","","","","","","yes","","","","2022-02-18T10:32:23.000Z",375436,"group_3","",419776,"864","1536","session_3",1,"2022-02-18T10:17:15.000Z","","","","not measured","",true
1,"Introduction",2,"Instructions","1","1","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","yes","","","","2022-02-18T10:32:23.000Z",375436,"group_3","",419776,"864","1536","session_3",1,"2022-02-18T10:17:15.000Z","","","","not measured","",true
1,"Introduction",1,"Overview_&_Consent","1","1","","","","","","","","","","","","","","","","","","","","","","","","1","true","false","","","","","","","","","","","","","","","","","","","","","","false","","","","","yes","","","","2022-02-18T10:32:23.000Z",375436,"group_3","",419776,"864","1536","session_3",1,"2022-02-18T10:17:15.000Z","","","","not measured","",true
3,"End ",4,"thank_you_&_end","1","1","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","yes","","","","2022-02-18T10:36:18.000Z",375435,"group_1","",419775,"864","1536","session_1",1,"2022-02-18T10:17:07.000Z","","","","not measured","",true
3,"End ",3,"end_Qs","1","1","67","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","United Kingdom","United Kingdom","","","","","1","","option_1","","","","","","","","","","","option_0","100","option_1","50","yes","","","","2022-02-18T10:36:18.000Z",375435,"group_1","",419775,"864","1536","session_1",1,"2022-02-18T10:17:07.000Z","","","","not measured","",true
3,"End ",2,"AReA","1","1","","4","4","5","3","2","4","3","2","4","3","2","3","4","4","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","yes","","","","2022-02-18T10:36:18.000Z",375435,"group_1","",419775,"864","1536","session_1",1,"2022-02-18T10:17:07.000Z","","","","not measured","",true
3,"End ",1,"end_instructions","1","1","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","yes","","","","2022-02-18T10:36:18.000Z",375435,"group_1","",419775,"864","1536","session_1",1,"2022-02-18T10:17:07.000Z","","","","not measured","",true
2,"Stimulus_set1",1,"task_1","1","11","","","","","","","","","","","","","","","","","","","","AV-I","","","","3","","","","","10","","","51","40045","","","","88","","0","11","","","","","","","","","","","","","yes","","","","2022-02-18T10:36:18.000Z",375435,"group_1","",419775,"864","1536","session_1",1,"2022-02-18T10:17:07.000Z","","","","not measured","",true
2,"Stimulus_set1",1,"task_1","2","7","","","","","","","","","","","","","","","","","","","","V","","","","2","","","","","0","","","93","28559","","","","99","","17","53","","","","","","","","","","","","","yes","","","","2022-02-18T10:36:18.000Z",375435,"group_1","",419775,"864","1536","session_1",1,"2022-02-18T10:17:07.000Z","","","","not measured","",true
2,"Stimulus_set1",1,"task_1","3","15","","","","","","","","","","","","","","","","","","","","AV-R","","","","4","","","","","64","","","21","17318","","","","77","","0","2","","","","","","","","","","","","","yes","","","","2022-02-18T10:36:18.000Z",375435,"group_1","",419775,"864","1536","session_1",1,"2022-02-18T10:17:07.000Z","","","","not measured","",true
2,"Stimulus_set1",1,"task_1","4","3","","","","","","","","","","","","","","","","","","","","A","","","","1","","","","","0","","","12","23214","","","","21","","3","0","","","","","","","","","","","","","yes","","","","2022-02-18T10:36:18.000Z",375435,"group_1","",419775,"864","1536","session_1",1,"2022-02-18T10:17:07.000Z","","","","not measured","",true
2,"Stimulus_set1",1,"task_1","5","12","","","","","","","","","","","","","","","","","","","","AV-I","","","","3","","","","","15","","","40","43462","","","","60","","4","3","","","","","","","","","","","","","yes","","","","2022-02-18T10:36:18.000Z",375435,"group_1","",419775,"864","1536","session_1",1,"2022-02-18T10:17:07.000Z","","","","not measured","",true
2,"Stimulus_set1",1,"task_1","6","14","","","","","","","","","","","","","","","","","","","","AV-R","","","","4","","","","","90","","","80","33621","","","","100","","0","2","","","","","","","","","","","","","yes","","","","2022-02-18T10:36:18.000Z",375435,"group_1","",419775,"864","1536","session_1",1,"2022-02-18T10:17:07.000Z","","","","not measured","",true
2,"Stimulus_set1",1,"task_1","7","2","","","","","","","","","","","","","","","","","","","","A","","","","1","","","","","0","","","15","40375","","","","75","","0","0","","","","","","","","","","","","","yes","","","","2022-02-18T10:36:18.000Z",375435,"group_1","",419775,"864","1536","session_1",1,"2022-02-18T10:17:07.000Z","","","","not measured","",true
2,"Stimulus_set1",1,"task_1","8","9","","","","","","","","","","","","","","","","","","","","AV-I","","","","3","","","","","100","","","65","48822","","","","100","","14","10","","","","","","","","","","","","","yes","","","","2022-02-18T10:36:18.000Z",375435,"group_1","",419775,"864","1536","session_1",1,"2022-02-18T10:17:07.000Z","","","","not measured","",true
2,"Stimulus_set1",1,"task_1","9","4","","","","","","","","","","","","","","","","","","","","A","","","","1","","","","","0","","","5","16941","","","","50","","1","2","","","","","","","","","","","","","yes","","","","2022-02-18T10:36:18.000Z",375435,"group_1","",419775,"864","1536","session_1",1,"2022-02-18T10:17:07.000Z","","","","not measured","",true
2,"Stimulus_set1",1,"task_1","10","5","","","","","","","","","","","","","","","","","","","","V","","","","2","","","","","0","","","100","39024","","","","100","","20","45","","","","","","","","","","","","","yes","","","","2022-02-18T10:36:18.000Z",375435,"group_1","",419775,"864","1536","session_1",1,"2022-02-18T10:17:07.000Z","","","","not measured","",true
2,"Stimulus_set1",1,"task_1","11","8","","","","","","","","","","","","","","","","","","","","V","","","","2","","","","","0","","","74","22247","","","","100","","0","30","","","","","","","","","","","","","yes","","","","2022-02-18T10:36:18.000Z",375435,"group_1","",419775,"864","1536","session_1",1,"2022-02-18T10:17:07.000Z","","","","not measured","",true
2,"Stimulus_set1",1,"task_1","12","6","","","","","","","","","","","","","","","","","","","","V","","","","2","","","","","0","","","100","24559","","","","100","","3","20","","","","","","","","","","","","","yes","","","","2022-02-18T10:36:18.000Z",375435,"group_1","",419775,"864","1536","session_1",1,"2022-02-18T10:17:07.000Z","","","","not measured","",true
2,"Stimulus_set1",1,"task_1","13","16","","","","","","","","","","","","","","","","","","","","AV-R","","","","4","","","","","5","","","5","20374","","","","10","","0","1","","","","","","","","","","","","","yes","","","","2022-02-18T10:36:18.000Z",375435,"group_1","",419775,"864","1536","session_1",1,"2022-02-18T10:17:07.000Z","","","","not measured","",true
2,"Stimulus_set1",1,"task_1","14","10","","","","","","","","","","","","","","","","","","","","AV-I","","","","3","","","","","80","","","15","30582","","","","100","","0","1","","","","","","","","","","","","","yes","","","","2022-02-18T10:36:18.000Z",375435,"group_1","",419775,"864","1536","session_1",1,"2022-02-18T10:17:07.000Z","","","","not measured","",true
2,"Stimulus_set1",1,"task_1","15","13","","","","","","","","","","","","","","","","","","","","AV-R","","","","4","","","","","0","","","50","28439","","","","100","","1","2","","","","","","","","","","","","","yes","","","","2022-02-18T10:36:18.000Z",375435,"group_1","",419775,"864","1536","session_1",1,"2022-02-18T10:17:07.000Z","","","","not measured","",true
2,"Stimulus_set1",1,"task_1","16","1","","","","","","","","","","","","","","","","","","","","A","","","","1","","","","","0","","","0","16198","","","","20","","0","0","","","","","","","","","","","","","yes","","","","2022-02-18T10:36:18.000Z",375435,"group_1","",419775,"864","1536","session_1",1,"2022-02-18T10:17:07.000Z","","","","not measured","",true
1,"Introduction",2,"Instructions","1","1","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","yes","","","","2022-02-18T10:36:18.000Z",375435,"group_1","",419775,"864","1536","session_1",1,"2022-02-18T10:17:07.000Z","","","","not measured","",true
1,"Introduction",1,"Overview_&_Consent","1","1","","","","","","","","","","","","","","","","","","","","","","","","1","true","false","","","","","","","","","","","","","","","","","","","","","","false","","","","","yes","","","","2022-02-18T10:36:18.000Z",375435,"group_1","",419775,"864","1536","session_1",1,"2022-02-18T10:17:07.000Z","","","","not measured","",true
3,"End ",4,"thank_you_&_end","1","1","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","yes","","","","2022-02-18T10:36:16.000Z",375427,"group_2","",419767,"1080","1920","session_2",1,"2022-02-18T10:16:29.000Z","","","","not measured","",true
3,"End ",3,"end_Qs","1","1","25","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","Poland","Poland","","","","","0","","option_0","","","","","","","","","","","option_1","40","option_1","5","yes","","","","2022-02-18T10:36:16.000Z",375427,"group_2","",419767,"1080","1920","session_2",1,"2022-02-18T10:16:29.000Z","","","","not measured","",true
3,"End ",2,"AReA","1","1","","2","2","4","2","3","2","1","1","3","1","1","1","1","2","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","yes","","","","2022-02-18T10:36:16.000Z",375427,"group_2","",419767,"1080","1920","session_2",1,"2022-02-18T10:16:29.000Z","","","","not measured","",true
3,"End ",1,"end_instructions","1","1","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","yes","","","","2022-02-18T10:36:16.000Z",375427,"group_2","",419767,"1080","1920","session_2",1,"2022-02-18T10:16:29.000Z","","","","not measured","",true
2,"Stimulus_set2",1,"task_2","1","6","","","","","","","","","","","","","","","","","","","","","V","","","2","","","","","0","","","10","8390","","","","5","","60","0","","","","","","","","","","","","","yes","","","","2022-02-18T10:36:16.000Z",375427,"group_2","",419767,"1080","1920","session_2",1,"2022-02-18T10:16:29.000Z","","","","not measured","",true
2,"Stimulus_set2",1,"task_2","2","5","","","","","","","","","","","","","","","","","","","","","V","","","2","","","","","0","","","5","5842","","","","5","","15","0","","","","","","","","","","","","","yes","","","","2022-02-18T10:36:16.000Z",375427,"group_2","",419767,"1080","1920","session_2",1,"2022-02-18T10:16:29.000Z","","","","not measured","",true
2,"Stimulus_set2",1,"task_2","3","11","","","","","","","","","","","","","","","","","","","","","AV_I","","","3","","","","","25","","","3","15943","","","","0","","10","0","","","","","","","","","","","","","yes","","","","2022-02-18T10:36:16.000Z",375427,"group_2","",419767,"1080","1920","session_2",1,"2022-02-18T10:16:29.000Z","","","","not measured","",true
2,"Stimulus_set2",1,"task_2","4","16","","","","","","","","","","","","","","","","","","","","","AV_R","","","4","","","","","15","","","40","21028","","","","30","","20","0","","","","","","","","","","","","","yes","","","","2022-02-18T10:36:16.000Z",375427,"group_2","",419767,"1080","1920","session_2",1,"2022-02-18T10:16:29.000Z","","","","not measured","",true
2,"Stimulus_set2",1,"task_2","5","8","","","","","","","","","","","","","","","","","","","","","V","","","2","","","","","0","","","25","12899","","","","35","","10","0","","","","","","","","","","","","","yes","","","","2022-02-18T10:36:16.000Z",375427,"group_2","",419767,"1080","1920","session_2",1,"2022-02-18T10:16:29.000Z","","","","not measured","",true
2,"Stimulus_set2",1,"task_2","6","4","","","","","","","","","","","","","","","","","","","","","A","","","1","","","","","0","","","7","39461","","","","10","","4","10","","","","","","","","","","","","","yes","","","","2022-02-18T10:36:16.000Z",375427,"group_2","",419767,"1080","1920","session_2",1,"2022-02-18T10:16:29.000Z","","","","not measured","",true
2,"Stimulus_set2",1,"task_2","7","14","","","","","","","","","","","","","","","","","","","","","AV_R","","","4","","","","","5","","","35","36637","","","","20","","10","5","","","","","","","","","","","","","yes","","","","2022-02-18T10:36:16.000Z",375427,"group_2","",419767,"1080","1920","session_2",1,"2022-02-18T10:16:29.000Z","","","","not measured","",true
2,"Stimulus_set2",1,"task_2","8","15","","","","","","","","","","","","","","","","","","","","","AV_R","","","4","","","","","75","","","30","37534","","","","40","","25","0","","","","","","","","","","","","","yes","","","","2022-02-18T10:36:16.000Z",375427,"group_2","",419767,"1080","1920","session_2",1,"2022-02-18T10:16:29.000Z","","","","not measured","",true
2,"Stimulus_set2",1,"task_2","9","2","","","","","","","","","","","","","","","","","","","","","A","","","1","","","","","0","","","15","33299","","","","10","","10","0","","","","","","","","","","","","","yes","","","","2022-02-18T10:36:16.000Z",375427,"group_2","",419767,"1080","1920","session_2",1,"2022-02-18T10:16:29.000Z","","","","not measured","",true
2,"Stimulus_set2",1,"task_2","10","7","","","","","","","","","","","","","","","","","","","","","V","","","2","","","","","0","","","5","18614","","","","20","","2","0","","","","","","","","","","","","","yes","","","","2022-02-18T10:36:16.000Z",375427,"group_2","",419767,"1080","1920","session_2",1,"2022-02-18T10:16:29.000Z","","","","not measured","",true
2,"Stimulus_set2",1,"task_2","11","12","","","","","","","","","","","","","","","","","","","","","AV_I","","","3","","","","","85","","","5","23630","","","","15","","30","0","","","","","","","","","","","","","yes","","","","2022-02-18T10:36:16.000Z",375427,"group_2","",419767,"1080","1920","session_2",1,"2022-02-18T10:16:29.000Z","","","","not measured","",true
2,"Stimulus_set2",1,"task_2","12","3","","","","","","","","","","","","","","","","","","","","","A","","","1","","","","","0","","","10","20746","","","","5","","20","0","","","","","","","","","","","","","yes","","","","2022-02-18T10:36:16.000Z",375427,"group_2","",419767,"1080","1920","session_2",1,"2022-02-18T10:16:29.000Z","","","","not measured","",true
2,"Stimulus_set2",1,"task_2","13","1","","","","","","","","","","","","","","","","","","","","","A","","","1","","","","","0","","","30","38977","","","","45","","40","5","","","","","","","","","","","","","yes","","","","2022-02-18T10:36:16.000Z",375427,"group_2","",419767,"1080","1920","session_2",1,"2022-02-18T10:16:29.000Z","","","","not measured","",true
2,"Stimulus_set2",1,"task_2","14","9","","","","","","","","","","","","","","","","","","","","","AV_I","","","3","","","","","5","","","5","28476","","","","10","","21","0","","","","","","","","","","","","","yes","","","","2022-02-18T10:36:16.000Z",375427,"group_2","",419767,"1080","1920","session_2",1,"2022-02-18T10:16:29.000Z","","","","not measured","",true
2,"Stimulus_set2",1,"task_2","15","13","","","","","","","","","","","","","","","","","","","","","AV_R","","","4","","","","","80","","","30","32694","","","","30","","25","5","","","","","","","","","","","","","yes","","","","2022-02-18T10:36:16.000Z",375427,"group_2","",419767,"1080","1920","session_2",1,"2022-02-18T10:16:29.000Z","","","","not measured","",true
2,"Stimulus_set2",1,"task_2","16","10","","","","","","","","","","","","","","","","","","","","","AV_I","","","3","","","","","10","","","5","21745","","","","0","","15","0","","","","","","","","","","","","","yes","","","","2022-02-18T10:36:16.000Z",375427,"group_2","",419767,"1080","1920","session_2",1,"2022-02-18T10:16:29.000Z","","","","not measured","",true
1,"Introduction",2,"Instructions","1","1","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","yes","","","","2022-02-18T10:36:16.000Z",375427,"group_2","",419767,"1080","1920","session_2",1,"2022-02-18T10:16:29.000Z","","","","not measured","",true
1,"Introduction",1,"Overview_&_Consent","1","1","","","","","","","","","","","","","","","","","","","","","","","","1","true","false","","","","","","","","","","","","","","","","","","","","","","false","","","","","yes","","","","2022-02-18T10:36:16.000Z",375427,"group_2","",419767,"1080","1920","session_2",1,"2022-02-18T10:16:29.000Z","","","","not measured","",true
3,"End ",4,"thank_you_&_end","1","1","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","yes","","","","2022-02-18T10:37:14.000Z",375433,"group_2","",419773,"768","1366","session_2",1,"2022-02-18T10:16:35.000Z","","","","not measured","",true
3,"End ",3,"end_Qs","1","1","49","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","United Kingdom","United Kingdom","","","","","0","","option_2","","","","","","","","","","","option_0","85","option_1","77","yes","","","","2022-02-18T10:37:14.000Z",375433,"group_2","",419773,"768","1366","session_2",1,"2022-02-18T10:16:35.000Z","","","","not measured","",true
3,"End ",2,"AReA","1","1","","3","2","5","2","1","3","2","2","3","4","3","3","2","3","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","yes","","","","2022-02-18T10:37:14.000Z",375433,"group_2","",419773,"768","1366","session_2",1,"2022-02-18T10:16:35.000Z","","","","not measured","",true
3,"End ",1,"end_instructions","1","1","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","yes","","","","2022-02-18T10:37:14.000Z",375433,"group_2","",419773,"768","1366","session_2",1,"2022-02-18T10:16:35.000Z","","","","not measured","",true
2,"Stimulus_set2",1,"task_2","1","15","","","","","","","","","","","","","","","","","","","","","AV_R","","","4","","","","","15","","","22","37936","","","","22","","22","0","","","","","","","","","","","","","yes","","","","2022-02-18T10:37:14.000Z",375433,"group_2","",419773,"768","1366","session_2",1,"2022-02-18T10:16:35.000Z","","","","not measured","",true
2,"Stimulus_set2",1,"task_2","2","4","","","","","","","","","","","","","","","","","","","","","A","","","1","","","","","0","","","59","34602","","","","76","","51","29","","","","","","","","","","","","","yes","","","","2022-02-18T10:37:14.000Z",375433,"group_2","",419773,"768","1366","session_2",1,"2022-02-18T10:16:35.000Z","","","","not measured","",true
2,"Stimulus_set2",1,"task_2","3","2","","","","","","","","","","","","","","","","","","","","","A","","","1","","","","","0","","","70","28962","","","","65","","53","51","","","","","","","","","","","","","yes","","","","2022-02-18T10:37:14.000Z",375433,"group_2","",419773,"768","1366","session_2",1,"2022-02-18T10:16:35.000Z","","","","not measured","",true
2,"Stimulus_set2",1,"task_2","4","14","","","","","","","","","","","","","","","","","","","","","AV_R","","","4","","","","","50","","","56","36825","","","","63","","46","40","","","","","","","","","","","","","yes","","","","2022-02-18T10:37:14.000Z",375433,"group_2","",419773,"768","1366","session_2",1,"2022-02-18T10:16:35.000Z","","","","not measured","",true
2,"Stimulus_set2",1,"task_2","5","3","","","","","","","","","","","","","","","","","","","","","A","","","1","","","","","0","","","14","28955","","","","32","","19","16","","","","","","","","","","","","","yes","","","","2022-02-18T10:37:14.000Z",375433,"group_2","",419773,"768","1366","session_2",1,"2022-02-18T10:16:35.000Z","","","","not measured","",true
2,"Stimulus_set2",1,"task_2","6","11","","","","","","","","","","","","","","","","","","","","","AV_I","","","3","","","","","50","","","60","43944","","","","52","","57","40","","","","","","","","","","","","","yes","","","","2022-02-18T10:37:14.000Z",375433,"group_2","",419773,"768","1366","session_2",1,"2022-02-18T10:16:35.000Z","","","","not measured","",true
2,"Stimulus_set2",1,"task_2","7","5","","","","","","","","","","","","","","","","","","","","","V","","","2","","","","","0","","","46","25439","","","","50","","56","49","","","","","","","","","","","","","yes","","","","2022-02-18T10:37:14.000Z",375433,"group_2","",419773,"768","1366","session_2",1,"2022-02-18T10:16:35.000Z","","","","not measured","",true
2,"Stimulus_set2",1,"task_2","8","10","","","","","","","","","","","","","","","","","","","","","AV_I","","","3","","","","","53","","","67","16451","","","","54","","57","59","","","","","","","","","","","","","yes","","","","2022-02-18T10:37:14.000Z",375433,"group_2","",419773,"768","1366","session_2",1,"2022-02-18T10:16:35.000Z","","","","not measured","",true
2,"Stimulus_set2",1,"task_2","9","16","","","","","","","","","","","","","","","","","","","","","AV_R","","","4","","","","","64","","","60","90004","","","","65","","58","61","","","","","","","","","","","","","yes","","","","2022-02-18T10:37:14.000Z",375433,"group_2","",419773,"768","1366","session_2",1,"2022-02-18T10:16:35.000Z","","","","not measured","",true
2,"Stimulus_set2",1,"task_2","10","9","","","","","","","","","","","","","","","","","","","","","AV_I","","","3","","","","","66","","","63","14691","","","","72","","75","62","","","","","","","","","","","","","yes","","","","2022-02-18T10:37:14.000Z",375433,"group_2","",419773,"768","1366","session_2",1,"2022-02-18T10:16:35.000Z","","","","not measured","",true
2,"Stimulus_set2",1,"task_2","11","7","","","","","","","","","","","","","","","","","","","","","V","","","2","","","","","0","","","5","11088","","","","7","","19","6","","","","","","","","","","","","","yes","","","","2022-02-18T10:37:14.000Z",375433,"group_2","",419773,"768","1366","session_2",1,"2022-02-18T10:16:35.000Z","","","","not measured","",true
2,"Stimulus_set2",1,"task_2","12","8","","","","","","","","","","","","","","","","","","","","","V","","","2","","","","","0","","","12","1870","","","","7","","21","4","","","","","","","","","","","","","yes","","","","2022-02-18T10:37:14.000Z",375433,"group_2","",419773,"768","1366","session_2",1,"2022-02-18T10:16:35.000Z","","","","not measured","",true
2,"Stimulus_set2",1,"task_2","13","1","","","","","","","","","","","","","","","","","","","","","A","","","1","","","","","0","","","63","44697","","","","73","","70","68","","","","","","","","","","","","","yes","","","","2022-02-18T10:37:14.000Z",375433,"group_2","",419773,"768","1366","session_2",1,"2022-02-18T10:16:35.000Z","","","","not measured","",true
2,"Stimulus_set2",1,"task_2","14","12","","","","","","","","","","","","","","","","","","","","","AV_I","","","3","","","","","45","","","48","24685","","","","50","","53","49","","","","","","","","","","","","","yes","","","","2022-02-18T10:37:14.000Z",375433,"group_2","",419773,"768","1366","session_2",1,"2022-02-18T10:16:35.000Z","","","","not measured","",true
2,"Stimulus_set2",1,"task_2","15","6","","","","","","","","","","","","","","","","","","","","","V","","","2","","","","","0","","","8","1759","","","","8","","13","10","","","","","","","","","","","","","yes","","","","2022-02-18T10:37:14.000Z",375433,"group_2","",419773,"768","1366","session_2",1,"2022-02-18T10:16:35.000Z","","","","not measured","",true
2,"Stimulus_set2",1,"task_2","16","13","","","","","","","","","","","","","","","","","","","","","AV_R","","","4","","","","","68","","","73","25252","","","","83","","63","64","","","","","","","","","","","","","yes","","","","2022-02-18T10:37:14.000Z",375433,"group_2","",419773,"768","1366","session_2",1,"2022-02-18T10:16:35.000Z","","","","not measured","",true
1,"Introduction",2,"Instructions","1","1","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","yes","","","","2022-02-18T10:37:14.000Z",375433,"group_2","",419773,"768","1366","session_2",1,"2022-02-18T10:16:35.000Z","","","","not measured","",true
1,"Introduction",1,"Overview_&_Consent","1","1","","","","","","","","","","","","","","","","","","","","","","","","1","true","false","","","","","","","","","","","","","","","","","","","","","","false","","","","","yes","","","","2022-02-18T10:37:14.000Z",375433,"group_2","",419773,"768","1366","session_2",1,"2022-02-18T10:16:35.000Z","","","","not measured","",true
3,"End ",4,"thank_you_&_end","1","1","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","yes","","","","2022-02-18T10:33:27.000Z",375429,"group_1","",419769,"1440","2560","session_1",1,"2022-02-18T10:16:45.000Z","","","","not measured","",true
3,"End ",3,"end_Qs","1","1","40","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","United Kingdom","United Kingdom","","","","","1","","option_3","","","","","","","","","","","option_0","100","option_1","60","yes","","","","2022-02-18T10:33:27.000Z",375429,"group_1","",419769,"1440","2560","session_1",1,"2022-02-18T10:16:45.000Z","","","","not measured","",true
3,"End ",2,"AReA","1","1","","3","4","2","3","1","3","1","2","4","1","1","1","1","3","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","yes","","","","2022-02-18T10:33:27.000Z",375429,"group_1","",419769,"1440","2560","session_1",1,"2022-02-18T10:16:45.000Z","","","","not measured","",true
3,"End ",1,"end_instructions","1","1","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","yes","","","","2022-02-18T10:33:27.000Z",375429,"group_1","",419769,"1440","2560","session_1",1,"2022-02-18T10:16:45.000Z","","","","not measured","",true
2,"Stimulus_set1",1,"task_1","1","14","","","","","","","","","","","","","","","","","","","","AV-R","","","","4","","","","","80","","","100","23168","","","","100","","80","80","","","","","","","","","","","","","yes","","","","2022-02-18T10:33:27.000Z",375429,"group_1","",419769,"1440","2560","session_1",1,"2022-02-18T10:16:45.000Z","","","","not measured","",true
2,"Stimulus_set1",1,"task_1","2","4","","","","","","","","","","","","","","","","","","","","A","","","","1","","","","","0","","","75","48171","","","","80","","65","20","","","","","","","","","","","","","yes","","","","2022-02-18T10:33:27.000Z",375429,"group_1","",419769,"1440","2560","session_1",1,"2022-02-18T10:16:45.000Z","","","","not measured","",true
2,"Stimulus_set1",1,"task_1","3","5","","","","","","","","","","","","","","","","","","","","V","","","","2","","","","","0","","","100","6762","","","","100","","80","50","","","","","","","","","","","","","yes","","","","2022-02-18T10:33:27.000Z",375429,"group_1","",419769,"1440","2560","session_1",1,"2022-02-18T10:16:45.000Z","","","","not measured","",true
2,"Stimulus_set1",1,"task_1","4","8","","","","","","","","","","","","","","","","","","","","V","","","","2","","","","","0","","","70","7313","","","","60","","50","30","","","","","","","","","","","","","yes","","","","2022-02-18T10:33:27.000Z",375429,"group_1","",419769,"1440","2560","session_1",1,"2022-02-18T10:16:45.000Z","","","","not measured","",true
